age,income,loan_amount,credit_score,employment_years,existing_loans,loan_term,interest_rate,default
34,25090,27206,845,25,0,48,12.83,1
35,47771,302739,746,23,2,48,7.14,1
51,93292,280599,733,29,3,24,11.53,1
21,85295,293827,564,13,3,36,12.49,1
23,108737,45162,846,20,3,60,20.51,1
36,66559,433471,662,18,0,12,12.45,1
43,148639,380624,333,18,1,36,11.17,1
31,90713,371722,766,2,4,24,13.66,1
32,50917,228963,482,36,2,48,23.89,1
30,120142,10299,388,10,0,48,9.31,1
52,103148,292247,600,38,4,48,9.33,1
36,102535,305519,748,27,4,36,24.64,1
28,137958,79450,789,18,4,36,7.67,1
58,137161,358738,414,5,0,36,9.13,1
32,16605,396397,467,14,0,48,13.97,1
44,125747,374837,725,22,4,36,24.87,1
48,87820,177318,303,20,2,36,23.9,1
28,69721,154504,495,21,0,12,7.63,1
48,61029,26942,643,24,0,12,9.37,1
56,32736,431525,542,13,3,60,19.84,1
46,149806,123740,805,30,3,12,5.95,1
28,22531,212822,718,19,4,60,23.31,1
48,48186,219543,513,36,1,60,7.82,1
48,60077,491467,432,32,0,24,8.84,1
57,56220,360415,823,13,0,12,6.44,1
61,99027,205871,428,31,0,36,24.08,1
56,86842,392065,389,17,2,12,18.26,1
47,63241,118653,454,3,4,48,24.04,1
37,95496,247274,624,11,4,36,5.15,1
29,89632,240895,430,18,2,24,23.24,1
53,115530,40609,551,39,4,48,17.43,1
40,55428,118442,442,35,2,12,12.99,1
33,27612,267606,429,16,2,48,24.29,1
48,73269,117014,432,13,3,12,15.76,1
49,71673,64802,348,17,3,36,19.95,1
33,92207,383183,729,21,2,36,8.41,1
55,65767,311420,352,24,0,36,20.06,1
26,62901,152086,467,8,2,60,22.23,1
38,49711,498684,343,19,3,36,23.01,1
25,66522,8527,559,14,3,12,7.25,1
45,121537,442234,517,35,2,60,12.06,1
22,39218,108683,336,3,3,60,11.25,1
30,143449,441672,627,3,4,36,21.18,1
50,23632,243872,307,7,2,24,7.6,1
25,44884,267626,405,33,1,12,16.94,1
53,62388,184335,459,32,1,24,22.02,1
21,56063,265528,661,30,0,12,7.51,1
38,146382,278808,708,36,3,60,22.76,1
52,49675,412579,562,7,2,24,18.25,1
31,24899,150349,417,11,2,36,18.1,1
41,131379,456451,400,36,2,24,10.47,1
46,120636,182002,493,9,4,48,7.65,1
45,19502,74125,699,12,1,24,16.97,1
42,66167,465598,651,4,1,12,18.1,1
47,143057,133896,528,0,2,12,5.59,1
33,87398,293834,600,24,4,36,18.69,1
53,19055,195643,772,8,1,48,5.09,1
54,26876,239184,702,12,2,48,17.42,1
61,120722,151382,387,10,0,24,20.34,1
55,138066,176047,751,36,1,24,18.14,1
21,27219,346587,698,28,0,36,18.44,1
41,123118,197143,352,28,0,60,11.38,1
26,109697,145361,322,7,0,24,7.28,1
48,63108,298965,637,8,3,24,14.83,1
37,89007,491287,530,38,3,60,6.92,1
25,48622,84886,352,34,0,12,5.32,0
51,111066,464432,724,39,2,12,16.45,1
25,44676,124641,472,24,0,36,6.4,1
58,31781,52625,786,32,3,36,23.75,1
23,95963,349039,821,27,4,24,13.09,1
43,18503,451267,682,18,2,24,14.3,1
57,47617,150700,625,0,1,24,22.76,1
57,92599,213639,392,31,4,48,17.63,1
30,67947,450709,422,15,0,12,5.57,1
30,48399,95520,628,24,0,36,24.58,1
39,96808,319077,517,13,3,24,6.61,1
37,132724,405820,659,36,1,12,6.85,1
41,27984,39973,406,37,2,12,13.45,1
34,77886,336706,510,3,2,12,18.78,1
29,15927,25414,773,1,3,48,11.87,1
21,74371,70378,385,8,4,36,14.51,1
33,106777,282454,597,9,1,24,16.61,0
24,121573,54374,770,11,4,48,7.71,1
21,108353,261613,454,29,3,12,7.59,1
60,120014,18179,663,4,2,12,16.52,1
52,109378,67962,626,30,0,60,7.27,1
54,36121,93721,843,1,3,48,17.09,1
48,65851,344325,692,20,2,60,5.34,1
51,129979,133838,326,2,1,36,18.44,0
28,31964,44362,492,0,1,12,18.21,1
59,19200,230284,833,18,4,36,11.58,1
46,112130,18400,477,9,4,12,23.6,1
54,139009,189079,416,16,0,48,18.29,1
23,86516,63574,453,39,3,12,9.6,1
32,117229,7899,824,1,3,36,14.31,1
21,58952,481200,704,32,4,36,11.35,1
64,77959,200259,413,17,2,36,23.06,1
25,137040,25565,522,17,2,12,22.23,1
50,83781,64810,506,0,0,60,15.82,0
50,41392,150690,656,4,2,36,18.82,1
37,52256,75923,356,4,3,48,9.66,1
43,116439,447784,677,10,0,60,7.78,1
35,46715,416799,707,32,1,24,14.68,1
57,134198,437281,763,36,0,12,13.66,1
41,21546,111867,849,7,1,24,18.06,1
34,147208,493801,630,1,1,60,6.52,1
22,103128,20835,336,16,4,48,15.04,1
31,54312,207003,780,22,2,36,22.98,1
59,94756,332367,625,18,1,24,19.7,1
58,30448,163897,534,18,0,36,10.29,1
54,128398,36861,570,34,1,24,9.1,1
58,58851,59991,434,4,2,36,7.51,0
54,95532,259625,795,38,4,36,21.8,1
38,54268,494079,666,21,2,36,13.35,1
50,52741,14823,321,8,4,12,8.44,1
35,15748,497783,618,11,2,60,6.22,1
47,97186,289957,300,13,1,12,15.41,1
54,145895,449898,431,12,4,48,18.93,1
58,125997,398871,422,35,3,12,10.97,1
53,57148,419383,754,8,3,48,7.02,1
44,37297,422160,532,24,2,36,20.63,1
35,78160,192061,434,39,0,36,20.42,1
50,54577,365094,781,16,0,12,13.93,1
62,67372,187674,311,14,0,36,7.14,1
37,69681,231282,310,7,1,12,7.1,1
25,24890,208937,741,1,4,36,9.85,1
49,128546,375237,572,4,0,60,14.62,1
24,47968,99927,699,1,3,60,7.09,1
30,62323,136671,702,0,1,48,10.88,1
37,93680,127910,792,18,2,48,11.59,1
30,87691,477243,749,10,3,24,21.63,1
37,90737,206527,578,12,3,36,23.34,1
40,149577,236110,718,11,4,24,18.2,1
44,75444,470707,693,13,4,60,11.02,1
25,22080,266518,334,31,0,48,18.35,1
54,87189,267593,769,34,0,36,21.27,1
26,77803,232966,811,27,2,60,14.54,1
22,139591,163438,605,12,1,36,21.79,1
33,141230,224763,811,26,4,60,20.88,1
63,60094,264541,742,32,4,12,9.7,1
63,26383,238239,759,32,0,60,9.18,1
31,70472,447328,712,37,0,12,15.7,1
43,149090,230084,824,8,4,48,15.85,1
36,17653,157829,699,25,3,48,16.34,1
51,78568,288019,837,4,2,48,14.65,1
31,39916,44027,378,33,0,24,8.58,1
36,99195,139770,801,2,0,12,17.95,1
28,113776,395797,484,28,4,36,13.95,1
24,96535,64681,572,17,4,12,20.91,1
60,127829,285813,300,29,4,60,20.88,1
24,126458,349894,448,14,3,36,9.08,1
45,142956,390101,529,13,2,24,6.15,1
23,55585,49369,419,39,1,24,23.37,1
52,39569,17322,638,3,4,24,20.58,1
23,112202,353222,366,24,3,24,5.82,1
47,69868,365272,794,19,1,12,22.19,1
49,22996,282167,382,23,0,12,19.02,1
52,45437,176180,447,22,0,36,9.41,1
39,79802,54878,308,24,1,36,12.76,1
41,34771,135773,755,19,4,48,20.88,1
25,65009,58168,587,13,4,48,18.61,1
38,146203,261030,836,33,4,12,6.12,1
48,34299,321696,833,32,2,60,23.22,1
62,49693,117863,513,16,0,24,18.88,1
42,38019,384102,424,22,1,48,7.96,1
41,26763,457869,468,15,2,48,18.67,1
26,20494,391596,561,29,0,24,16.82,1
21,26563,278390,545,7,4,60,9.38,1
25,48433,387238,824,36,0,24,8.08,1
61,44994,236481,547,1,2,36,8.24,1
32,103618,360732,806,3,1,48,8.88,1
46,135129,232457,676,21,2,36,20.74,1
54,77573,10382,308,2,1,12,10.32,0
34,33030,485602,360,27,1,60,7.99,1
46,93294,153629,380,11,4,60,15.95,1
47,76952,369547,752,14,4,24,15.8,1
29,16163,109410,792,27,2,12,24.64,1
46,38217,64890,305,28,1,48,19.15,0
42,94931,329908,612,32,3,36,8.13,1
50,94030,307047,544,36,2,60,7.84,1
63,52820,260572,698,36,3,36,21.41,1
37,119217,150506,642,0,0,48,23.16,1
46,27190,353872,435,21,0,36,13.08,1
56,60963,91107,516,9,1,24,11.93,1
21,29212,293245,543,23,0,24,15.67,1
28,68638,90641,561,21,3,48,23.52,1
55,47794,15609,801,30,0,36,24.93,0
35,104831,147999,723,17,3,48,14.37,1
42,99590,245952,370,12,4,48,16.13,1
34,86446,170359,780,30,3,24,12.22,1
46,64278,430603,399,35,3,48,6.68,1
48,98399,431159,701,4,1,36,12.13,1
43,140208,52319,735,19,1,24,10.72,1
34,61474,493505,393,38,1,60,9.12,1
44,60749,299272,771,6,4,48,8.3,1
22,27406,52460,334,7,2,24,20.85,1
46,85409,86089,477,7,2,60,13.69,1
34,95561,240303,372,35,1,36,5.44,1
27,143367,362935,397,22,4,48,15.3,1
23,125976,89148,748,14,3,60,14.26,1
43,86637,128141,558,31,2,24,5.85,0
63,114909,151317,304,16,2,12,14.09,1
38,102197,41598,311,12,1,12,12.48,1
58,76525,76741,557,36,1,48,18.06,1
55,50176,407467,548,38,2,24,15.39,1
35,140933,209564,639,26,4,36,11.75,0
45,148911,461344,627,26,1,12,17.76,1
57,84990,233917,537,16,1,12,10.74,1
48,136558,170319,758,22,3,60,16.88,1
30,108324,456187,636,31,4,36,18.73,1
59,53862,121250,560,33,2,60,16.67,1
37,104553,450517,620,29,4,24,10.14,1
59,134088,27147,760,16,3,36,8.95,1
42,148048,250869,340,21,4,24,9.35,1
46,25921,129679,641,18,4,24,15.38,1
64,138894,227170,507,34,1,60,7.38,1
45,109848,444762,394,3,2,48,8.16,1
37,77563,281445,609,31,2,24,7.45,1
33,46709,457571,353,11,3,24,6.83,1
40,18444,79970,614,23,4,36,24.0,1
45,48526,312132,735,23,4,24,11.22,1
24,34478,245253,649,0,0,24,10.31,1
30,78332,477868,783,37,1,36,9.94,1
23,19379,68403,455,10,2,12,23.31,1
61,66572,402954,574,13,4,24,9.03,1
38,20283,368184,587,3,3,36,18.82,1
56,32205,170659,773,6,1,60,16.97,1
42,60246,427354,402,28,2,48,15.69,1
54,65971,60909,763,22,3,48,5.26,1
28,62596,262498,524,16,0,36,18.98,1
60,38015,486909,685,36,2,60,7.55,1
64,131581,81502,611,8,1,24,8.18,1
39,107500,384730,379,0,3,12,20.42,1
62,113896,58560,473,30,3,48,11.11,1
61,65539,206977,584,21,0,24,9.94,1
57,118376,482149,390,2,1,24,17.89,1
26,106646,168496,760,29,2,12,13.39,1
46,92837,114681,619,7,2,12,9.96,1
54,134821,168437,396,15,3,60,8.25,1
26,28295,256036,720,9,1,24,20.23,1
57,57023,402226,617,17,1,36,21.18,1
53,116409,86201,438,15,3,12,7.23,1
42,59265,265657,366,4,3,36,15.26,1
41,66055,95926,463,3,1,12,23.69,1
26,18361,318399,452,9,0,24,21.08,1
26,43626,13336,537,34,2,12,14.54,1
24,43388,348068,512,24,0,36,15.95,1
50,99918,379839,676,11,3,48,6.8,1
31,32725,39023,692,7,0,36,12.15,1
50,115165,245691,565,33,0,24,22.94,1
51,148527,84791,684,0,1,36,12.09,1
44,18792,467709,581,16,3,36,7.89,1
29,96733,19849,608,16,0,60,14.56,1
23,147380,364712,672,36,3,12,21.13,1
51,121435,263234,322,3,4,36,5.12,1
60,55857,216692,495,7,0,48,21.37,1
57,104717,458286,543,9,0,60,6.79,1
56,142293,287166,820,24,0,36,16.33,1
44,93233,449402,500,25,3,48,8.01,1
51,23438,221610,639,36,2,48,15.87,1
26,49992,15014,376,15,0,24,23.82,1
22,90651,499750,341,11,0,60,8.02,1
40,98253,296865,437,34,2,36,16.56,1
48,111283,267891,700,36,4,24,17.5,1
31,65950,360039,432,11,3,48,23.07,1
24,83901,381112,376,34,0,36,11.4,1
35,145526,399555,390,4,4,12,15.87,1
26,140815,160888,332,16,0,36,24.38,1
50,76986,276153,408,25,4,36,20.44,1
58,109853,46081,746,26,2,60,19.87,1
22,142648,12867,360,8,1,36,13.04,1
35,60427,213258,783,3,0,36,11.89,1
31,127237,164379,349,25,4,12,17.2,1
28,131837,196415,817,33,4,12,12.0,1
46,51194,39676,559,33,2,12,23.15,1
64,31863,125494,836,30,4,12,16.89,1
25,100650,50057,574,14,3,12,18.93,1
26,70511,161902,821,15,4,36,20.86,1
46,104062,288639,317,30,1,48,11.04,1
24,131038,464326,414,32,2,48,22.13,1
39,50415,420084,336,31,2,24,15.66,1
40,36750,202836,745,9,2,48,16.19,1
53,52876,339812,790,28,4,12,16.7,1
40,49489,417094,580,1,4,48,19.58,1
32,97253,332986,752,23,2,12,17.4,1
21,105890,490445,543,23,3,48,16.05,1
46,81759,129457,684,8,1,36,21.11,1
34,59459,419983,794,37,1,48,22.15,1
58,61414,124577,378,32,4,48,15.9,1
57,135565,272189,584,4,0,12,22.03,1
31,42073,277457,452,10,2,48,5.95,1
56,115937,459565,314,10,3,12,16.05,1
33,38199,172095,396,37,3,48,5.31,1
63,69526,485253,716,12,1,24,24.83,1
23,47272,488179,350,32,3,48,11.14,1
53,125217,57288,428,3,3,48,13.73,1
26,78957,264905,485,34,2,60,6.97,1
30,15005,192562,461,5,0,24,7.17,1
25,58226,484679,497,1,4,24,9.49,1
43,117291,458154,373,2,1,24,7.05,1
30,45208,240254,412,11,3,60,23.13,1
64,133480,223816,697,1,1,36,10.55,1
22,89240,32843,612,27,2,48,10.94,1
33,134652,205066,735,4,3,60,11.4,1
60,26452,177119,754,8,2,12,11.46,1
22,114278,110782,578,21,3,12,14.26,1
40,28558,95879,427,11,3,48,9.59,1
21,56936,320728,465,2,4,12,17.76,1
57,81156,211746,518,4,3,36,16.86,1
29,60610,266272,632,12,1,36,6.17,1
37,125337,41154,304,30,1,36,22.86,1
29,23785,23899,623,2,0,60,21.83,1
31,122915,294318,792,17,3,60,24.1,1
35,86388,338675,352,15,4,60,11.99,1
44,25134,223037,776,1,1,48,11.31,1
58,23814,482490,632,10,4,24,14.44,1
55,92576,414117,490,23,2,36,12.55,1
50,19529,382797,447,28,4,60,9.51,1
51,51687,477262,745,6,2,24,11.33,1
25,121813,422050,823,18,1,12,20.07,1
64,132270,381964,612,16,3,36,20.27,1
34,129012,456225,352,6,0,12,14.52,1
31,78627,138027,455,2,2,24,13.91,1
29,129621,316178,807,33,3,12,5.17,1
54,23819,166525,685,33,4,12,18.96,1
32,102243,9969,699,32,0,60,10.81,1
55,77793,249919,386,31,2,60,11.94,1
55,75115,99614,422,23,2,60,18.31,1
21,146624,65290,635,20,1,12,20.28,1
60,94718,281977,425,31,4,24,16.57,1
42,125086,161878,610,26,1,36,16.07,1
49,112139,82753,626,21,2,60,21.08,1
28,110848,268723,731,13,1,24,6.68,1
31,30155,115836,571,13,3,36,11.33,1
61,145092,17888,782,10,4,24,15.72,1
57,90813,146647,398,25,1,60,5.38,1
34,121064,167298,749,26,2,60,21.09,1
50,95212,400359,548,19,0,48,6.3,1
55,24785,241569,454,2,0,48,8.3,1
41,26970,274380,510,29,3,60,23.89,1
57,83800,104849,469,16,1,48,21.68,1
25,118297,73682,534,10,4,48,10.77,1
39,89343,159976,325,5,4,12,15.09,1
34,41207,30563,496,0,2,36,8.13,1
46,24136,255424,652,11,0,12,13.92,1
24,19980,353495,779,31,4,12,9.92,1
45,126898,486707,610,10,0,24,16.16,1
62,141356,224137,643,4,0,60,21.74,1
45,118970,114212,588,37,4,60,7.28,1
38,113135,493043,561,7,1,60,22.76,1
60,66107,333577,357,18,0,12,8.29,1
28,148468,69085,541,21,2,12,14.13,1
59,125402,216530,807,34,0,36,17.2,1
60,148162,246058,389,32,4,12,17.45,1
34,66975,202471,539,24,0,24,24.89,1
52,99449,327532,638,19,3,60,12.28,1
58,104464,343798,812,36,3,36,17.66,1
53,24251,5959,566,19,1,60,6.54,1
43,47126,276492,308,3,0,12,23.14,1
35,94021,144226,832,8,1,60,8.69,1
53,122142,388794,816,21,1,36,24.09,1
45,24545,228435,346,11,3,48,14.0,1
37,42275,155407,643,18,3,60,16.0,1
53,138571,179204,771,27,0,60,8.08,1
22,129379,84490,349,23,1,60,20.13,1
34,63702,333927,653,35,4,24,24.59,1
60,127070,403101,522,22,2,36,17.68,1
60,21073,229539,647,31,1,36,11.03,1
59,76594,288865,543,36,1,12,7.79,1
26,105630,372148,429,11,1,36,24.61,1
26,134158,363292,567,18,1,48,23.88,1
23,105454,208466,820,22,0,12,7.99,1
27,103107,257954,346,20,3,60,23.51,1
28,88144,100338,481,2,3,24,16.48,1
62,28408,88206,520,38,4,48,21.67,1
35,37692,342637,392,1,3,12,20.96,1
49,42369,321778,679,13,4,12,17.1,1
53,124670,425680,522,19,2,24,6.93,1
50,20126,231606,611,21,3,60,22.55,1
59,18704,61442,617,33,2,12,5.19,1
47,32940,473833,739,7,2,48,13.99,1
56,39673,172290,389,27,1,24,17.64,1
49,97964,294066,612,14,4,36,20.78,1
58,94079,293793,759,5,0,12,21.57,1
53,23659,498381,399,26,4,36,13.94,1
57,64223,321747,741,24,4,24,11.24,1
47,24567,316161,642,8,4,12,19.82,1
53,81611,41604,647,28,0,60,23.38,1
24,24437,224385,666,25,3,24,17.23,1
42,123316,418604,578,36,0,24,8.68,1
22,47068,184832,474,36,0,12,22.4,1
30,138869,74681,585,35,0,36,9.99,0
25,68707,225459,670,7,2,60,21.48,1
30,102206,491526,312,39,2,24,13.57,1
53,77746,31486,690,22,1,36,10.97,1
58,126308,256392,329,34,4,36,19.76,1
33,117025,46250,423,0,4,12,9.95,1
51,18107,366795,676,23,3,12,9.06,1
56,130436,294201,805,28,3,12,23.89,1
44,63723,219727,538,15,0,12,8.73,1
35,56214,367049,577,4,2,12,13.35,1
49,132412,420243,672,0,1,48,14.88,1
28,69471,38906,833,32,3,12,12.6,1
25,97755,17487,364,1,0,48,12.26,1
49,147922,34946,449,34,2,36,10.77,1
24,68916,82992,307,16,2,36,12.8,1
32,67254,126275,800,0,4,12,23.54,1
22,103664,189734,582,39,1,48,24.99,1
47,50074,180700,362,12,3,60,13.02,1
51,81029,420454,652,7,1,24,5.82,1
56,75649,317607,688,11,4,12,21.48,1
56,73474,483355,448,15,3,36,19.05,1
46,102620,316022,580,10,3,36,18.18,1
63,43360,150490,644,37,3,48,14.13,1
47,25292,143414,703,4,0,48,10.16,1
25,27207,343141,843,32,1,24,12.39,1
40,115080,263674,638,32,1,48,22.75,1
31,46785,299984,812,9,3,48,22.37,1
30,83867,377369,316,26,4,36,24.91,1
60,64361,103927,465,19,0,48,22.29,1
58,47209,261972,656,12,3,36,7.28,1
26,39490,488515,765,13,2,48,17.84,1
28,27261,201381,786,13,1,12,14.6,1
43,46568,426358,795,35,1,36,21.67,1
46,51968,326308,566,8,0,24,19.58,1
63,142678,482363,632,24,3,48,11.04,1
32,89875,381626,627,1,0,24,20.5,1
46,46842,385061,355,2,0,12,19.84,1
33,136631,49782,364,0,1,36,15.65,1
60,67266,486092,311,21,2,48,21.38,1
38,125374,220619,415,21,2,36,8.61,1
45,58331,174649,487,39,0,24,11.41,1
53,30366,98754,695,31,4,24,14.89,1
60,75245,301478,487,18,2,48,21.63,1
63,57447,261681,654,30,3,24,22.91,1
32,149084,433704,305,30,3,12,5.39,1
64,33736,406136,846,9,3,12,5.92,1
56,84945,342728,556,31,4,12,22.5,1
24,38005,14234,467,13,0,36,5.92,1
25,47154,307478,408,35,0,48,23.59,1
57,92156,381643,716,4,4,24,15.42,1
28,70366,61066,556,16,4,12,15.46,1
62,49673,247535,450,2,0,60,7.71,1
48,29741,480067,777,17,1,60,12.18,1
51,111202,410674,427,5,1,48,21.55,1
29,104109,76220,434,4,2,24,19.1,0
49,112150,293581,584,25,0,60,5.09,1
34,98252,356742,401,0,0,12,15.94,1
60,34750,156446,753,19,1,60,12.78,1
61,90300,481392,651,27,1,24,5.0,1
42,94902,230712,564,7,3,36,21.73,1
31,18816,483478,831,32,1,36,19.75,1
43,135993,51700,775,28,4,12,15.21,1
21,64715,432950,393,33,4,24,10.01,1
57,54069,114681,346,18,0,60,11.06,1
41,40328,292752,410,27,1,24,5.21,1
46,125739,208457,561,8,0,60,22.5,1
56,127517,91833,498,29,4,36,16.52,1
43,110228,53564,302,27,2,12,22.36,1
21,69326,195568,479,0,3,24,7.64,1
60,120018,272612,656,31,2,36,22.54,1
35,135517,244986,503,34,3,36,6.91,1
41,58675,196913,682,39,2,36,12.54,1
29,54848,63285,515,5,2,48,8.45,1
29,55582,450406,517,16,2,48,12.79,1
30,29033,116455,656,6,2,12,18.08,1
46,26555,267903,412,38,3,24,16.26,1
61,109471,218248,700,7,3,24,19.17,1
55,104355,137701,659,6,3,12,7.84,1
45,42631,56035,441,23,4,60,8.96,1
46,65400,163460,716,17,4,36,17.48,1
31,117249,405601,510,24,2,60,9.49,1
58,43902,365529,529,11,2,12,16.78,1
22,147797,170623,780,12,0,48,18.51,1
27,141514,476464,825,19,4,24,18.02,1
38,95573,93435,328,19,0,24,17.19,1
47,119146,491703,817,38,3,12,20.88,1
54,134490,27994,839,12,4,48,24.54,1
47,130200,338666,655,32,1,48,23.68,1
37,55039,461480,401,22,4,12,9.85,1
63,127488,289231,687,24,3,36,10.74,1
64,127528,465787,803,14,1,48,9.83,1
44,125942,403320,465,13,3,36,19.89,1
45,114106,374498,331,33,2,12,24.74,1
27,129509,33516,481,18,4,60,24.67,1
26,114205,46129,672,32,2,24,22.64,1
44,144785,372495,500,15,4,36,22.22,1
53,33172,57921,792,21,4,24,14.58,1
49,46664,223219,678,14,4,12,20.21,1
63,123808,346103,834,9,1,60,19.36,1
42,82235,398439,390,5,0,36,10.52,1
46,70830,147034,675,0,0,24,9.68,1
48,20749,461861,586,13,0,24,19.24,1
41,116297,357739,797,37,4,24,6.17,1
27,25734,233987,483,3,1,12,21.92,1
37,147666,211601,793,6,0,48,11.36,1
40,60819,424775,687,10,4,36,16.12,1
61,43248,275243,845,0,1,12,24.5,1
40,17902,388503,633,38,3,48,18.2,1
42,62434,220298,724,35,1,48,6.36,1
48,129103,114397,415,36,2,48,20.07,1
60,54815,230266,441,17,1,60,10.71,1
27,19521,185308,618,4,4,36,14.63,1
21,123838,87909,821,39,0,36,16.35,1
52,118232,50722,717,39,3,12,16.91,1
33,100547,83401,735,7,0,36,17.99,0
50,129349,204623,426,13,1,48,18.27,1
43,69797,340274,670,1,2,36,7.65,1
39,66833,30750,745,36,2,24,23.52,0
52,73093,82350,367,1,2,60,22.98,1
50,111651,246061,827,18,1,36,19.88,0
49,94414,86256,787,22,1,36,9.41,1
49,85126,209195,662,17,1,48,16.3,1
50,116778,216597,601,28,3,12,15.71,1
36,17973,493820,601,22,4,60,21.02,1
60,139249,231687,747,12,0,36,18.7,1
39,97958,425702,728,29,2,48,10.27,1
38,126645,355136,691,5,3,12,18.43,1
21,29495,24630,391,36,2,48,15.24,1
34,134410,229818,533,25,2,12,15.31,1
22,132585,241178,586,23,4,60,21.15,1
48,51070,75941,527,36,4,48,8.74,1
50,48563,199319,379,36,4,48,23.03,1
58,34193,141267,662,14,2,24,21.5,1
24,27727,381383,467,11,1,60,17.5,1
21,139234,52931,672,11,4,48,11.8,1
28,129960,185951,311,24,0,36,7.24,1
49,70460,210865,809,9,3,24,18.74,1
59,30218,271661,331,4,4,24,17.67,1
23,43444,396100,457,32,3,24,13.4,1
52,84187,303207,590,34,4,60,17.32,1
30,38519,111033,574,27,0,60,18.89,1
30,65107,365210,799,6,1,48,7.55,1
39,39281,185647,410,13,1,24,16.21,1
54,34316,256438,453,18,2,48,23.72,1
53,88915,478661,751,34,3,24,16.51,1
43,61554,340684,718,19,2,24,18.86,1
48,15207,255092,839,18,1,48,5.11,1
52,15073,62005,354,18,2,48,10.47,1
27,39427,103622,604,31,0,60,9.02,1
49,144513,436150,678,7,2,36,23.95,1
28,91347,423177,788,26,4,36,9.11,1
21,89777,322618,471,32,4,12,9.96,1
23,85505,387175,309,33,4,12,24.88,1
44,55472,28167,798,22,0,24,7.57,1
43,26520,172642,837,29,2,24,8.18,1
28,146351,415625,374,29,1,24,15.04,1
57,79305,470700,630,6,4,60,24.37,1
23,108098,230444,830,1,3,36,23.19,1
53,108491,7488,429,9,1,12,8.15,1
48,146362,312349,429,21,1,36,18.56,1
28,145351,211689,366,4,4,24,21.74,1
54,104903,399303,514,32,3,24,12.15,1
55,39107,127448,764,10,0,48,6.55,1
52,98542,364334,362,1,2,12,17.43,1
44,34935,284126,397,23,1,36,7.51,1
34,123507,48593,597,23,1,60,8.32,1
52,75033,178838,407,22,3,60,14.43,1
63,20257,356676,490,34,4,12,15.78,1
36,117299,411459,642,1,3,36,19.28,1
24,119110,160068,635,39,4,60,23.48,1
57,109358,35141,376,13,0,60,23.77,1
41,116996,149423,588,29,4,36,14.68,1
34,147829,406059,676,21,1,60,13.01,1
51,37846,172274,817,3,0,48,16.62,1
38,135652,412206,313,13,0,60,23.54,0
27,42915,209303,772,14,1,48,21.84,1
30,59617,291838,609,25,0,12,16.59,1
27,91880,392995,396,5,0,12,12.89,1
53,143526,439978,726,14,3,24,20.22,1
43,48875,293759,622,28,3,24,10.81,1
41,44558,71463,380,28,4,12,13.39,1
39,110017,350902,765,16,1,12,21.14,1
39,139720,280671,588,29,4,36,14.44,1
56,35732,447814,711,5,3,48,20.23,1
49,128141,305948,844,1,4,24,7.1,0
38,72238,224880,846,25,4,48,12.24,1
22,74839,404186,642,24,4,12,9.36,1
21,110504,87079,753,24,4,36,8.0,1
25,38457,450165,619,16,3,24,6.83,1
40,109056,318121,531,30,4,48,13.7,1
31,146896,83259,779,35,4,60,10.57,1
62,117906,287961,509,14,4,48,23.26,1
22,31734,341138,606,39,1,12,17.47,1
23,45659,320722,637,3,3,36,14.21,1
43,22894,457603,617,9,1,12,22.08,1
32,125317,57049,582,21,2,48,14.08,1
40,125167,493832,745,22,1,36,8.0,1
25,118295,466735,613,35,3,60,23.85,1
57,17509,385672,804,6,3,24,12.66,1
58,83208,382896,612,5,4,48,5.66,1
50,84694,165198,316,18,2,60,11.73,1
29,125592,271613,592,39,3,36,14.52,1
54,135925,369496,466,16,3,12,5.51,1
64,136714,481464,509,37,4,24,14.69,1
55,46171,362003,423,25,3,36,7.92,1
42,39525,93768,315,20,3,36,11.99,1
64,41513,493898,692,18,3,60,10.31,1
44,136867,281590,804,1,0,60,19.69,1
37,145467,86757,794,31,2,12,14.69,1
30,129447,135774,622,38,3,24,21.47,1
50,119384,389570,651,19,0,12,17.05,1
43,104254,365007,625,22,3,48,20.34,1
52,123797,198515,785,20,4,36,10.83,1
37,39316,297880,461,17,2,48,23.83,1
37,72077,399373,635,4,3,36,23.33,1
34,43880,368067,591,5,0,60,7.2,1
29,50950,268479,420,28,0,24,19.85,1
60,35829,463379,636,14,2,24,22.07,1
22,110564,163228,369,4,0,48,22.34,1
45,75495,491218,655,34,2,60,7.15,1
59,88107,316489,340,25,2,24,15.44,1
29,62068,107270,623,10,3,36,22.38,1
42,98271,198171,574,29,0,12,22.28,1
63,20613,166599,389,16,3,24,23.47,1
24,147346,119287,630,26,2,24,10.25,1
46,52030,452763,342,35,0,36,21.79,1
49,108726,162790,395,7,4,48,19.95,0
54,70119,397355,516,18,0,36,14.04,1
43,100654,257221,485,3,3,60,20.01,1
57,139065,323999,781,5,2,48,15.39,1
31,88311,93021,579,4,0,48,24.21,0
26,112552,134928,347,5,0,12,18.59,1
38,138754,26689,531,21,2,24,20.0,1
41,47279,72632,844,12,1,48,21.6,0
62,69690,229464,592,33,1,60,7.75,1
56,134190,343145,796,12,1,48,11.11,1
61,125996,395324,648,19,0,60,22.83,1
58,84906,156306,848,34,0,12,20.58,1
54,34782,219405,360,0,1,12,11.74,1
37,37829,206658,605,25,0,48,7.3,1
57,146404,76602,390,37,1,36,18.14,0
